LSOA21CD,area_m2_2021
E01003932,123343
E01003933,220145
E01003934,232024
E01003935,139433
E01003936,96259.7
E01003937,92266.7
E01003938,77676.5
E01003939,152621
E01003940,54390.6
E01003941,96031.9
E01003942,119253
E01003943,64011
E01003945,835372
E01003946,459284
E01003947,139164
E01003948,267802
E01003949,227394
E01003950,244715
E01003951,1063630
E01003952,130236
E01003953,201426
E01003954,101210
E01003955,140516
E01003956,110942
E01003957,166081
E01003958,163510
E01003960,124706
E01003961,122122
E01003963,59800.6
E01003966,99638.4
E01003969,288264
E01003971,62443.9
E01003972,71712
E01003973,85763.8
E01003975,81641.3
E01003976,121143
E01003977,130943
E01003979,168249
E01003980,192926
E01003981,188640
E01003983,118189
E01003984,165767
E01003986,182850
E01003987,136420
E01003988,386243
E01003989,248398
E01003990,139856
E01003991,79201.2
E01003992,71382.1
E01003993,85525
E01003994,141919
E01003995,64588.4
E01003997,75532.4
E01003998,96390.7
E01003999,86717.9
E01004000,158590
E01004001,194182
E01004002,334718
E01004003,126303
E01004004,199443
E01004005,152698
E01004006,148433
E01004007,78379.7
E01004008,100013
E01004010,128432
E01004011,113938
E01004012,140517
E01004013,106166
E01004014,92925
E01004015,572197
E01004016,571654
E01004017,353506
E01004018,275402
E01004019,141580
E01004020,197975
E01004021,150760
E01004023,114720
E01004024,120018
E01004028,123015
E01004029,108763
E01004030,97026.5
E01004031,424744
E01004032,137761
E01004033,145850
E01004034,133399
E01004035,224364
E01004036,96607.7
E01004037,149203
E01004038,215944
E01004039,85636.2
E01004040,108239
E01004041,78081.3
E01004042,147303
E01004043,118666
E01004044,70141.6
E01004045,62393.3
E01004046,150829
E01004047,106055
E01004048,399747
E01004049,105100
E01004050,187865
E01004051,152597
E01004052,175883
E01004053,148632
E01004054,116254
E01004055,194219
E01004056,188546
E01004057,245782
E01004058,138443
E01004059,309456
E01004060,100935
E01004061,206736
E01004062,166915
E01004063,172406
E01004064,162371
E01004065,111663
E01004066,141001
E01004067,233659
E01004068,187527
E01004069,928331
E01004070,318213
E01004071,127291
E01004072,283071
E01004073,197646
E01004074,350143
E01004075,583635
E01004076,3435200
E01004077,263973
E01004078,322025
E01004079,323451
E01004080,293736
E01004081,171476
E01004082,174189
E01004083,249205
E01004084,512099
E01004085,810024
E01004086,562984
E01004087,354974
E01004088,466274
E01004089,111988
E01004090,188687
E01004091,373803
E01004092,641877
E01004093,404254
E01004094,272995
E01004095,286677
E01004096,154768
E01004097,278276
E01004098,221086
E01004099,385176
E01004100,359730
E01004101,219155
E01004102,390631
E01004103,173636
E01004104,365209
E01004105,388323
E01004106,813001
E01004107,242184
E01004108,4574780
E01004109,660588
E01004110,314799
E01004111,476618
E01004112,519940
E01004114,1536190
E01004115,261560
E01004116,322291
E01004117,250456
E01004118,272803
E01004119,256127
E01004120,286708
E01004121,249648
E01004122,261138
E01004123,414029
E01004124,183193
E01004125,135956
E01004126,127366
E01004127,206146
E01004128,171679
E01004129,259466
E01004130,676455
E01004131,209107
E01004132,171197
E01004133,192432
E01004134,219252
E01004135,275289
E01004136,240584
E01004137,234658
E01004138,166941
E01004139,152710
E01004140,132528
E01004141,124657
E01004143,116765
E01004144,406312
E01004145,453304
E01004146,216190
E01004147,291921
E01004148,235701
E01004149,270814
E01004150,161193
E01004151,195838
E01004152,203991
E01004153,174400
E01004154,344103
E01004155,192615
E01004156,208987
E01004157,263315
E01004158,238439
E01004159,338649
E01004160,225259
E01004161,324297
E01004162,178476
E01004163,218965
E01004164,234320
E01004165,247134
E01004166,240701
E01004167,164639
E01004168,224085
E01004169,149809
E01004170,251323
E01004171,374437
E01004172,178962
E01004173,228309
E01004174,168842
E01004175,263369
E01004176,163564
E01004177,225329
E01004178,234292
E01004179,232527
E01004180,597714
E01004181,279173
E01004182,148246
E01004183,208685
E01004184,279989
E01004185,400441
E01004186,300261
E01004187,176635
E01004189,339367
E01004190,265657
E01004191,244290
E01004192,386325
E01004193,369814
E01004194,206309
E01004195,238334
E01004196,243552
E01004198,96689.3
E01004199,67145
E01004200,57715
E01004201,128448
E01004202,109402
E01004203,105325
E01004204,84094.5
E01004205,136002
E01004206,77398.5
E01004207,69644.5
E01004208,161046
E01004209,82473.3
E01004211,165234
E01004212,83788.6
E01004214,70583.6
E01004216,90872.2
E01004217,410299
E01004218,141602
E01004219,200597
E01004221,135858
E01004222,137514
E01004223,592256
E01004226,91737.8
E01004228,126997
E01004229,105163
E01004230,157779
E01004231,110636
E01004232,191017
E01004233,83646.8
E01004234,574864
E01004235,37499.9
E01004236,100416
E01004237,64749.1
E01004239,108929
E01004240,83818.6
E01004241,118670
E01004243,111943
E01004244,134300
E01004245,216629
E01004247,120544
E01004248,105656
E01004249,184374
E01004251,127990
E01004255,95425.6
E01004256,141977
E01004257,123869
E01004258,98134.7
E01004259,132088
E01004260,98774.1
E01004263,82494.1
E01004264,61457
E01004266,82223.8
E01004267,212030
E01004268,51316.7
E01004270,291071
E01004271,96052.6
E01004272,93912.3
E01004274,83516.5
E01004275,137165
E01004276,75338.7
E01004277,440181
E01004280,139475
E01004281,124566
E01004283,150911
E01004286,155587
E01004287,85233.9
E01004288,101905
E01004289,105635
E01004290,101167
E01004291,114782
E01004292,149433
E01004293,328823
E01004295,80772.7
E01004296,133631
E01004297,111511
E01004298,92082.6
E01004300,49218
E01004301,82990.4
E01004302,48552.9
E01004303,224990
E01004304,102524
E01004305,92044.8
E01004306,120255
E01004307,211476
E01004308,83538.6
E01004309,129998
E01004310,91822.9
E01004311,85642
E01004312,68833.1
E01004313,81752.7
E01004315,92864.6
E01004316,35009.1
E01004319,91176.7
E01004321,105712
E01004322,139924
E01004323,70405.1
E01004324,77525.5
E01004326,82886.6
E01004327,112446
E01004328,101494
E01004329,116833
E01004330,97136.2
E01004331,107005
E01004332,113348
E01004333,99538.5
E01004334,109949
E01004335,120154
E01004336,211310
E01004337,115147
E01004338,94541.5
E01004339,106627
E01004340,261775
E01004341,149115
E01004342,361209
E01004343,278796
E01004344,377615
E01004345,143545
E01004346,186555
E01004347,232375
E01004348,267379
E01004349,641658
E01004350,315199
E01004351,428608
E01004352,1462840
E01004353,569193
E01004354,303560
E01004355,245174
E01004356,471257
E01004357,338811
E01004358,243395
E01004359,226255
E01004360,224237
E01004361,205669
E01004362,810304
E01004363,299052
E01004364,201194
E01004365,117144
E01004366,291511
E01004367,124163
E01004368,140305
E01004369,98006.7
E01004370,140028
E01004371,108100
E01004372,98686.6
E01004373,95239.1
E01004374,128382
E01004375,117804
E01004376,108947
E01004377,830331
E01004378,217141
E01004379,213608
E01004380,510538
E01004381,232297
E01004382,118781
E01004383,228462
E01004384,274010
E01004385,473290
E01004386,378026
E01004387,267096
E01004388,271994
E01004389,418564
E01004390,325608
E01004391,741963
E01004392,213257
E01004393,141587
E01004394,119162
E01004395,1505620
E01004396,112716
E01004397,236092
E01004398,429697
E01004399,791031
E01004400,173408
E01004401,1108280
E01004402,189718
E01004403,388186
E01004404,152524
E01004405,121844
E01004406,139448
E01004407,94586.1
E01004408,117039
E01004409,157929
E01004410,195435
E01004411,122318
E01004412,151540
E01004413,324252
E01004414,286818
E01004415,263699
E01004416,471461
E01004417,274743
E01004418,181728
E01004419,262219
E01004420,168942
E01004421,127094
E01004422,1340450
E01004423,126420
E01004424,217268
E01004425,133548
E01004426,124526
E01004427,406679
E01004428,157686
E01004429,530415
E01004430,514999
E01004432,186067
E01004434,323653
E01004435,160080
E01004436,231214
E01004437,153751
E01004438,257814
E01004439,147507
E01004440,238048
E01004441,128900
E01004442,151471
E01004443,128335
E01004444,196687
E01004445,171443
E01004446,124753
E01004447,127054
E01004448,518202
E01004449,179224
E01004450,296476
E01004451,195022
E01004452,231104
E01004453,335031
E01004454,191585
E01004455,472575
E01004456,249659
E01004457,119279
E01004458,131851
E01004459,110248
E01004460,138920
E01004462,135912
E01004463,142896
E01004464,114193
E01004465,114898
E01004466,147787
E01004467,201198
E01004468,780566
E01004469,207501
E01004470,144421
E01004471,135477
E01004472,131920
E01004473,110425
E01004474,147877
E01004475,104378
E01004476,191711
E01004477,205561
E01004478,95709.8
E01004479,144938
E01004480,77102.8
E01004481,102270
E01004482,119297
E01004483,451482
E01004484,309905
E01004485,152660
E01004486,268528
E01004487,104836
E01004488,107860
E01004489,181639
E01004490,126182
E01004491,171586
E01004492,278942
E01004493,139591
E01004494,119731
E01004495,117479
E01004496,178088
E01004497,168078
E01004498,112496
E01004499,143428
E01004500,160077
E01004501,161429
E01004502,141208
E01004503,197686
E01004504,225559
E01004505,197531
E01004506,201531
E01004507,181333
E01004508,137291
E01004510,166025
E01004511,158157
E01004512,115208
E01004513,151450
E01004514,164481
E01004515,105719
E01004516,214771
E01004517,152418
E01004518,128974
E01004519,130294
E01004520,114165
E01004521,119324
E01004522,116300
E01004523,306105
E01004524,130304
E01004525,140489
E01004526,103731
E01004527,97521.1
E01004528,147736
E01004529,123207
E01004530,133275
E01004531,83704.2
E01004532,90097.5
E01004533,89120.8
E01004534,258635
E01004535,77502.2
E01004536,148706
E01004537,116130
E01004538,114906
E01004539,135694
E01004540,138905
E01004541,94147
E01004542,131211
E01004543,208997
E01004544,103256
E01004545,145926
E01004546,93074.3
E01004547,114994
E01004548,163462
E01004549,124641
E01004550,142656
E01004551,214625
E01004552,108181
E01004553,198790
E01004554,406025
E01004555,139355
E01004556,100606
E01004557,108040
E01004558,223975
E01004559,177476
E01004560,689698
E01004563,152743
E01004564,383352
E01004565,86660.6
E01004566,95764.7
E01004567,118181
E01004568,224820
E01004569,289639
E01004570,117327
E01004571,120974
E01004572,785104
E01004573,1677980
E01004574,214352
E01004575,543714
E01004576,439522
E01004577,115408
E01004579,117618
E01004580,108882
E01004581,112667
E01004582,131103
E01004583,151597
E01004584,51940.6
E01004585,126766
E01004586,86544.4
E01004587,106785
E01004588,166026
E01004589,96020.6
E01004590,143540
E01004591,122937
E01004592,95990.2
E01004593,215695
E01004594,144380
E01004595,228052
E01004596,117325
E01004597,139224
E01004598,142392
E01004599,108974
E01004601,304623
E01004602,141985
E01004604,377500
E01004605,193425
E01004606,105433
E01004607,172123
E01004608,96049.7
E01004609,205165
E01004610,285733
E01004611,122974
E01004612,120706
E01004613,99794.7
E01004614,144473
E01004615,177196
E01004616,105250
E01004617,426559
E01004618,120024
E01004619,519455
E01004620,104527
E01004621,451554
E01004622,204515
E01004623,149421
E01004624,399699
E01004625,248013
E01004626,575249
E01004627,109607
E01004628,224806
E01004629,243664
E01004630,116133
E01004631,161795
E01004632,279198
E01004633,80973.5
E01004634,120399
E01004635,164421
E01004636,151801
E01004637,141369
E01004638,269933
E01004639,224453
E01004640,167275
E01004641,207119
E01004642,222263
E01004643,202650
E01004644,392641
E01004645,158909
E01004646,211219
E01004647,196397
E01004648,215191
E01004649,195410
E01004650,175687
E01004651,100603
E01004652,47334.9
E01004653,91158.8
E01004654,118466
E01004656,152069
E01004657,123606
E01004658,101188
E01004659,112894
E01004660,69063.5
E01004661,131795
E01004662,90204.5
E01004663,94076
E01004665,46507.7
E01004668,55377.2
E01004669,74515.5
E01004670,84913.4
E01004674,87373.6
E01004675,91499.1
E01004676,81487.3
E01004677,69095.1
E01004678,86562.2
E01004679,77488.4
E01004680,114902
E01004681,177209
E01004682,90594.2
E01004683,130523
E01004684,79462.7
E01004686,63120.1
E01004687,184534
E01004690,232635
E01004691,350113
E01004692,149945
E01004693,82492.3
E01004694,103512
E01004695,57069
E01004696,66862.5
E01004697,55859.8
E01004698,91305.5
E01004699,116938
E01004700,57175.2
E01004701,78314.2
E01004702,166072
E01004703,207406
E01004705,68131.3
E01004706,138665
E01004707,127433
E01004708,81163.4
E01004709,89772.9
E01004710,127771
E01004711,81186.4
E01004712,99568.9
E01004713,178737
E01004714,338579
E01004715,108724
E01004716,179171
E01004717,98570.6
E01004718,72156.2
E01004719,97498.8
E01004720,117245
E01004721,119666
E01004722,80291.7
E01004723,94862
E01004724,81741.3
E01004725,270080
E01004726,188600
E01004727,1131360
E01004728,74634.8
E01004729,59627.1
E01004730,448596
E01004731,680649
E01004732,69139
E01004733,444466
E01004734,320340
E01004735,483147
E01004736,1190000
E01004737,80786.2
E01004740,48446.8
E01004741,56774.3
E01004742,46665.1
E01004743,48254.1
E01004744,107116
E01004746,39852.9
E01004747,107147
E01004748,88221.5
E01004749,137657
E01004750,255172
E01004751,85531.6
E01004752,35473.9
E01004753,59585.4
E01004754,83609.7
E01004755,114176
E01004756,58974.7
E01004757,122579
E01004760,70738.8
E01004761,519252
E01004762,298120
E01004763,293964
E01004765,263798
E01032512,164481
E01032513,52572.7
E01032562,227362
E01032563,381408
E01032564,152717
E01032565,216027
E01032566,557112
E01032567,415242
E01032568,366696
E01032569,316155
E01032570,457117
E01032572,224351
E01032573,223695
E01032574,368253
E01032575,146616
E01032576,222911
E01032577,362861
E01032579,174163
E01032580,129688
E01032581,287823
E01032582,317303
E01032583,153365
E01032584,86717.5
E01032623,818132
E01032637,38808.7
E01032638,42042.6
E01032639,89712.3
E01032640,45886.2
E01032646,121595
E01032719,40682
E01032739,1653090
E01032740,632231
E01032741,278268
E01032742,226013
E01032743,97406.1
E01032744,199934
E01032764,324686
E01032765,82231.2
E01032767,133974
E01032768,70730.4
E01032769,105384
E01032770,44903.2
E01032771,354397
E01032772,81971.7
E01032774,205546
E01032775,33555.3
E01032776,79578.9
E01032777,112961
E01032779,28015.3
E01032780,352906
E01032781,55888.8
E01032782,73827.8
E01032783,80747.2
E01032784,64814.3
E01032785,72769.4
E01032786,55636.1
E01032787,107730
E01032788,117069
E01032789,30853.5
E01032790,74649.9
E01032803,61220.2
E01032834,32957.1
E01033000,83986.9
E01033030,71180.4
E01033081,92518.5
E01033082,237050
E01033083,136529
E01033084,132917
E01033086,60635.9
E01033098,324225
E01033099,106055
E01033100,114777
E01033132,264679
E01033133,60134.9
E01033135,98855.8
E01033146,141794
E01033148,445931
E01033150,164959
E01033151,984566
E01033208,54359.5
E01033320,142514
E01033322,71162.7
E01033324,178064
E01033325,61714.1
E01033327,329164
E01033341,128626
E01033455,61139.8
E01033456,266159
E01033457,172436
E01033463,428105
E01033485,138514
E01033486,67824.5
E01033487,24176.6
E01033488,100891
E01033489,92467.2
E01033490,124173
E01033491,190529
E01033493,35636.3
E01033494,104201
E01033569,167864
E01033570,468484
E01033571,335380
E01033579,445455
E01033580,87346.9
E01033581,1312750
E01033582,170526
E01033584,151027
E01033586,699824
E01033587,271478
E01033589,120200
E01033590,99693.2
E01033591,253616
E01033592,153522
E01033593,92460.2
E01033594,209579
E01033597,61192.8
E01033598,53289
E01033599,64743.4
E01033601,54220.9
E01033602,58573.4
E01033603,48453.1
E01033604,73167.5
E01033605,73946.6
E01033699,93773.2
E01033700,109088
E01033702,98781.3
E01033703,64997.3
E01033704,220032
E01033705,165945
E01033706,134387
E01033708,354280
E01033709,87034.3
E01033710,41390.1
E01033711,78296.9
E01033712,162654
E01033713,260826
E01033727,159794
E01033728,70211.1
E01033729,693185
E01033732,100601
E01033734,96076.1
E01033735,102710
E01033736,128444
E01033737,238454
E01033738,287042
E01033739,119231
E01033740,166410
E01033741,571484
E01033742,121817
E01033743,1003020
E01033744,151093
E01033745,558483
E01033746,129215
E01033784,535915
E01033785,157901
E01033786,140310
E01033787,180622
E01033788,253066
E01033789,230784
E01033790,227126
E01033791,378004
E01033792,877753
E01033862,163716
E01033863,101873
E01033864,61362.2
E01033865,134043
E01033866,42825.5
E01033867,165981
E01033868,118725
E01033869,86388.9
E01033870,56716.8
E01033871,141661
E01033872,78676.9
E01033873,109681
E01033874,57127.9
E01033875,65057.9
E01033876,56177.3
E01033877,76598.6
E01033878,76917
E01033879,111565
E01033880,372389
E01033881,252398
E01033882,78144.3
E01033883,97055
E01033884,213970
E01033885,89885.2
E01033911,1996410
E01033912,216896
E01033913,158894
E01033914,144289
E01033915,180437
E01033916,152315
E01033917,32612.5
E01033918,108020
E01033919,57692.1
E01033920,169858
E01033921,38781.4
E01033922,103665
E01033923,91722.7
E01033924,138873
E01033925,276975
E01033926,2098900
E01033927,199944
E01033928,149747
E01033929,157830
E01033930,189907
E01033931,179809
E01033932,160007
E01033933,102001
E01033934,141022
E01033935,155438
E01033936,75410.9
E01033937,86579.7
E01033938,1788130
E01033939,150884
E01033940,100623
E01033941,43300.3
E01033942,281321
E01033943,478195
E01033944,146638
E01033945,74754.5
E01033946,80611.9
E01034026,115963
E01034027,291445
E01034028,97196
E01034029,90689.5
E01034030,275273
E01034031,31180.8
E01034032,251176
E01034033,142553
E01034034,98309.4
E01034035,152470
E01034036,114359
E01034037,148790
E01034038,149484
E01034039,109304
E01034040,122533
E01034041,110338
E01034042,459977
E01034043,65152.6
E01034044,65011.8
E01034045,63609
E01034046,139820
E01034139,132927
E01034140,40825.7
E01034141,76547.7
E01034142,135980
E01034143,137023
E01034144,200386
E01034145,164985
E01034146,273085
E01034147,8471.55
E01034148,156000
E01034149,331169
E01034150,174778
E01034151,44870.8
E01034152,120118
E01034153,159006
E01034154,186164
E01034155,154739
E01034156,227705
E01034173,213372
E01034174,360532
E01034175,270063
E01034176,240744
E01034177,160271
E01034178,21605.7
E01034179,71393.4
E01034180,42386.2
E01034181,70579.1
E01034182,103723
E01034183,106135
E01034184,38222.8
E01034185,92209.8
E01034186,45998.1
E01034187,155237
E01034188,1004630
E01034189,209119
E01034190,251539
E01034191,48309.5
E01034192,181479
E01034193,110877
E01034194,27869
E01034195,19357.6
E01034196,160987
E01034198,943012
E01034199,104539
E01034200,126004
E01034201,71357.1
E01034202,93350.6
E01034203,49035.6
E01034204,92847.2
E01034205,2371610
E01034206,1080760
E01034207,129061
E01034208,150264
E01034209,143237
E01034210,94626.6
E01034211,281883
E01034212,286541
E01034213,301988
E01034214,33161.3
E01034215,38096.5
E01034216,62776.9
E01034217,294486
E01034218,206881
E01034219,162959
E01034220,339246
E01034221,145807
E01034222,503806
E01034223,59003.6
E01034224,479982
E01034225,433716
E01034226,39677.8
E01034227,45687.6
E01034228,65410
E01034229,433956
E01034230,42478.1
E01034231,62354.5
E01034383,626118
E01034384,83554.9
E01034385,418964
E01034386,153086
E01034387,43423.3
E01034388,54888.8
E01034389,90566.6
E01034390,166272
E01034391,234532
E01034392,110818
E01034393,64758.5
E01034394,100145
E01034395,88503.2
E01034469,254529
E01034470,121328
E01034471,166041
E01034472,47356.5
E01034473,141686
E01034474,207057
E01034475,531938
E01034476,696822
E01034477,119524
E01034478,1279970
E01034479,204151
E01034480,111385
E01034481,145921
E01034482,26962.4
E01034483,77349.2
E01034484,156742
E01034485,131170
E01034486,86425.6
E01034487,67254.2
E01034488,96161.1
E01034576,83568.4
E01034577,44640.2
E01034578,377445
E01034579,339187
E01034580,184065
E01034581,277016
E01034589,285681
E01034590,138641
E01034591,240417
E01034592,138844
E01034593,1120880
E01034594,195735
E01034595,130507
E01034596,35376.7
E01034597,118667
E01034598,93484.9
E01034599,161188
E01034600,122345
E01034601,337956
E01034602,285244
E01034603,417661
E01034604,235865
E01034605,264323
E01034606,215714
E01034607,580881
E01034608,1078510
E01034609,168512
E01034610,290727
E01034611,156291
E01034612,341305
E01034613,997675
E01034614,126504
E01034615,468863
E01034616,113301
E01034617,370279
E01035484,758127
E01035485,206643
E01035486,212475
E01035487,110411
E01035488,79445.9
E01035489,46801.6
E01035490,215256
E01035491,251183
E01035492,56369.4
E01035493,143197
E01035494,63547.5
E01035495,59702.9
E01035496,174316
E01035497,62138.7
E01035498,293757
E01035499,133069
E01035638,98619.2
E01035639,149986
E01035640,103263
E01035641,75224.7
E01035642,54509.9
E01035643,96879.5
E01035644,29232.9
E01035645,64268
E01035646,96871.4
E01035647,38421.3
E01035648,54104.5
E01035649,84856.6
E01035650,164366
E01035651,81170.4
E01035652,94069.2
E01035653,111673
E01035654,36954.9
E01035655,127309
E01035656,50491.4
E01035657,216346
E01035658,93925.1
E01035659,125615
E01035660,108165
E01035661,59324.4
E01035662,29210.3
E01035663,98903.5
E01035664,139582
E01035665,123571
E01035666,58079.9
E01035667,173654
E01035668,177181
E01035669,96505.6
E01035670,313330
E01035671,61169.4
E01035672,118272
E01035673,22226.8
E01035674,89149.2
E01035675,65440.9
E01035676,101838
E01035677,69836.8
E01035678,82329.9
E01035679,120575
E01035680,86627.1
E01035681,104297
E01035682,59323.7
E01035683,65451.4
E01035684,49475
E01035685,50612.7
E01035686,62741.5
E01035687,72267.5
E01035688,25915.6
E01035689,53727.4
E01035690,65941.4
E01035691,101229
E01035692,58143
E01035693,77747.1
E01035694,103056
E01035695,73746.9
E01035696,98603.2
E01035697,115174
E01035698,11615.5
E01035699,21382.6
E01035700,15744.7
E01035701,19886.6
E01035702,276840
E01035703,64106.1
E01035704,20906.4
E01035705,132631
E01035706,82063.4
E01035707,207663
E01035708,441307
E01035709,163035
E01035710,340167
E01035711,315207
E01035712,136998
E01035713,280202
E01035714,178496
E01035715,116907
E01035716,622479
E01035717,111222
E01035718,2673070
E01035719,90653.9
E01035720,108577
E01035721,217666
E01035722,116041